# step Etot Epot T p 
4721 -4874.5063 -4874.5063 0.0 1236.1822 
4722 -4874.5154 -4874.5154 0.0 1235.8512 
4723 -4874.5195 -4874.5195 0.0 1235.6957 
4724 -4874.5214 -4874.5214 0.0 1235.6193 
4725 -4874.5225 -4874.5225 0.0 1235.58 
4726 -4874.523 -4874.523 0.0 1235.562 
4727 -4874.5232 -4874.5232 0.0 1235.5534 
4728 -4873.8779 -4873.8779 0.0 1250.1013 
4729 -4874.3058 -4874.3058 0.0 1241.6872 
4730 -4874.4383 -4874.4383 0.0 1238.3343 
4731 -4874.4868 -4874.4868 0.0 1236.8552 
4732 -4874.5065 -4874.5065 0.0 1236.1768 
4733 -4874.5154 -4874.5154 0.0 1235.8518 
4734 -4874.5194 -4874.5194 0.0 1235.6997 
4735 -4874.5213 -4874.5213 0.0 1235.6252 
4736 -4874.5223 -4874.5223 0.0 1235.5869 
4737 -4874.5228 -4874.5228 0.0 1235.5696 
4738 -4874.523 -4874.523 0.0 1235.5612 
4739 -4873.8986 -4873.8986 0.0 1251.4826 
4740 -4874.2981 -4874.2981 0.0 1242.8129 
4741 -4874.4321 -4874.4321 0.0 1239.0169 
4742 -4874.4833 -4874.4833 0.0 1237.2389 
4743 -4874.5043 -4874.5043 0.0 1236.392 
4744 -4874.514 -4874.514 0.0 1235.973 
4745 -4874.5185 -4874.5185 0.0 1235.7676 
4746 -4874.5207 -4874.5207 0.0 1235.6651 
4747 -4874.5219 -4874.5219 0.0 1235.6118 
4748 -4874.5225 -4874.5225 0.0 1235.5864 
4749 -4874.5227 -4874.5227 0.0 1235.5738 
4750 -4873.8978 -4873.8978 0.0 1251.4989 
4751 -4874.2998 -4874.2998 0.0 1242.77 
4752 -4874.433 -4874.433 0.0 1238.9853 
4753 -4874.4837 -4874.4837 0.0 1237.2231 
4754 -4874.5044 -4874.5044 0.0 1236.3876 
4755 -4874.514 -4874.514 0.0 1235.9757 
4756 -4874.5184 -4874.5184 0.0 1235.7747 
4757 -4874.5205 -4874.5205 0.0 1235.6746 
4758 -4874.5216 -4874.5216 0.0 1235.625 
4759 -4874.5222 -4874.5222 0.0 1235.598 
4760 -4874.5225 -4874.5225 0.0 1235.5858 
4761 -4873.897 -4873.897 0.0 1251.5144 
4762 -4874.3014 -4874.3014 0.0 1242.7294 
4763 -4874.4341 -4874.4341 0.0 1238.9537 
4764 -4874.4841 -4874.4841 0.0 1237.2073 
4765 -4874.5045 -4874.5045 0.0 1236.383 
4766 -4874.5139 -4874.5139 0.0 1235.9782 
4767 -4874.5182 -4874.5182 0.0 1235.7813 
4768 -4874.5203 -4874.5203 0.0 1235.6836 
4769 -4874.5214 -4874.5214 0.0 1235.6354 
4770 -4874.522 -4874.522 0.0 1235.6091 
4771 -4874.5223 -4874.5223 0.0 1235.5973 
4772 -4873.8963 -4873.8963 0.0 1251.5294 
4773 -4874.3031 -4874.3031 0.0 1242.6862 
4774 -4874.435 -4874.435 0.0 1238.9222 
4775 -4874.4845 -4874.4845 0.0 1237.1914 
4776 -4874.5047 -4874.5047 0.0 1236.3783 
4777 -4874.5139 -4874.5139 0.0 1235.9803 
4778 -4874.5181 -4874.5181 0.0 1235.7875 
4779 -4874.5202 -4874.5202 0.0 1235.6922 
4780 -4874.5211 -4874.5211 0.0 1235.6453 
4781 -4874.5217 -4874.5217 0.0 1235.6221 
4782 -4874.522 -4874.522 0.0 1235.6084 
4783 -4873.8956 -4873.8956 0.0 1251.5436 
4784 -4874.3048 -4874.3048 0.0 1242.6428 
4785 -4874.436 -4874.436 0.0 1238.8908 
4786 -4874.485 -4874.485 0.0 1237.1755 
4787 -4874.5048 -4874.5048 0.0 1236.3734 
4788 -4874.5138 -4874.5138 0.0 1235.9823 
4789 -4874.518 -4874.518 0.0 1235.7934 
4790 -4874.52 -4874.52 0.0 1235.7004 
4791 -4874.5209 -4874.5209 0.0 1235.6548 
4792 -4874.5214 -4874.5214 0.0 1235.6323 
4793 -4874.5216 -4874.5216 0.0 1235.6213 
4794 -4873.895 -4873.895 0.0 1251.5572 
4795 -4874.3065 -4874.3065 0.0 1242.5994 
4796 -4874.437 -4874.437 0.0 1238.8595 
4797 -4874.4854 -4874.4854 0.0 1237.1597 
4798 -4874.5049 -4874.5049 0.0 1236.3684 
4799 -4874.5138 -4874.5138 0.0 1235.984 
4800 -4874.5178 -4874.5178 0.0 1235.7991 
4801 -4874.5198 -4874.5198 0.0 1235.7083 
4802 -4874.5207 -4874.5207 0.0 1235.6639 
4803 -4874.5212 -4874.5212 0.0 1235.6422 
4804 -4874.5214 -4874.5214 0.0 1235.6315 
4805 -4873.8741 -4873.8741 0.0 1250.192 
4806 -4874.2986 -4874.2986 0.0 1241.8723 
4807 -4874.4333 -4874.4333 0.0 1238.4914 
4808 -4874.4836 -4874.4836 0.0 1236.9768 
4809 -4874.504 -4874.504 0.0 1236.2806 
4810 -4874.5132 -4874.5132 0.0 1235.9446 
4811 -4874.5175 -4874.5175 0.0 1235.7842 
4812 -4874.5195 -4874.5195 0.0 1235.7058 
4813 -4874.5205 -4874.5205 0.0 1235.6677 
4814 -4874.521 -4874.521 0.0 1235.6492 
4815 -4874.5212 -4874.5212 0.0 1235.6401 
4816 -4873.8735 -4873.8735 0.0 1250.2035 
4817 -4874.3005 -4874.3005 0.0 1241.8302 
4818 -4874.4346 -4874.4346 0.0 1238.4567 
4819 -4874.4841 -4874.4841 0.0 1236.9615 
4820 -4874.5041 -4874.5041 0.0 1236.2753 
4821 -4874.5132 -4874.5132 0.0 1235.9452 
4822 -4874.5174 -4874.5174 0.0 1235.7884 
4823 -4874.5194 -4874.5194 0.0 1235.712 
4824 -4874.5203 -4874.5203 0.0 1235.675 
4825 -4874.5208 -4874.5208 0.0 1235.6571 
4826 -4874.521 -4874.521 0.0 1235.6483 
4827 -4873.8729 -4873.8729 0.0 1250.2144 
4828 -4874.3023 -4874.3023 0.0 1241.7886 
4829 -4874.4357 -4874.4357 0.0 1238.4274 
4830 -4874.4845 -4874.4845 0.0 1236.9463 
4831 -4874.5043 -4874.5043 0.0 1236.2698 
4832 -4874.5132 -4874.5132 0.0 1235.9457 
4833 -4874.5173 -4874.5173 0.0 1235.7924 
4834 -4874.5192 -4874.5192 0.0 1235.7179 
4835 -4874.5201 -4874.5201 0.0 1235.682 
4836 -4874.5206 -4874.5206 0.0 1235.6646 
4837 -4874.5208 -4874.5208 0.0 1235.6562 
4838 -4873.8936 -4873.8936 0.0 1251.5953 
4839 -4874.2945 -4874.2945 0.0 1242.9153 
4840 -4874.4292 -4874.4292 0.0 1239.1143 
4841 -4874.4808 -4874.4808 0.0 1237.3336 
4842 -4874.5022 -4874.5022 0.0 1236.4833 
4843 -4874.5118 -4874.5118 0.0 1236.0661 
4844 -4874.5164 -4874.5164 0.0 1235.8605 
4845 -4874.5186 -4874.5186 0.0 1235.7579 
4846 -4874.5197 -4874.5197 0.0 1235.7068 
4847 -4874.5202 -4874.5202 0.0 1235.6814 
4848 -4874.5205 -4874.5205 0.0 1235.6688 
4849 -4873.8928 -4873.8928 0.0 1251.6104 
4850 -4874.2962 -4874.2962 0.0 1242.8722 
4851 -4874.4302 -4874.4302 0.0 1239.0824 
4852 -4874.4812 -4874.4812 0.0 1237.3177 
4853 -4874.5023 -4874.5023 0.0 1236.4788 
4854 -4874.5118 -4874.5118 0.0 1236.0689 
4855 -4874.5163 -4874.5163 0.0 1235.8652 
4856 -4874.5184 -4874.5184 0.0 1235.7674 
4857 -4874.5195 -4874.5195 0.0 1235.7177 
4858 -4874.52 -4874.52 0.0 1235.6931 
4859 -4874.5203 -4874.5203 0.0 1235.6808 
4860 -4873.8921 -4873.8921 0.0 1251.626 
4861 -4874.2979 -4874.2979 0.0 1242.8288 
4862 -4874.4312 -4874.4312 0.0 1239.0506 
4863 -4874.4817 -4874.4817 0.0 1237.3017 
4864 -4874.5024 -4874.5024 0.0 1236.4742 
4865 -4874.5117 -4874.5117 0.0 1236.0713 
4866 -4874.5162 -4874.5162 0.0 1235.8718 
4867 -4874.5182 -4874.5182 0.0 1235.7764 
4868 -4874.5193 -4874.5193 0.0 1235.7281 
4869 -4874.5198 -4874.5198 0.0 1235.7042 
4870 -4874.52 -4874.52 0.0 1235.6924 
4871 -4873.8914 -4873.8914 0.0 1251.641 
4872 -4874.2997 -4874.2997 0.0 1242.7853 
4873 -4874.4322 -4874.4322 0.0 1239.0189 
4874 -4874.4821 -4874.4821 0.0 1237.2857 
4875 -4874.5025 -4874.5025 0.0 1236.4693 
4876 -4874.5117 -4874.5117 0.0 1236.0734 
4877 -4874.516 -4874.516 0.0 1235.8781 
4878 -4874.518 -4874.518 0.0 1235.7851 
4879 -4874.5191 -4874.5191 0.0 1235.7381 
4880 -4874.5195 -4874.5195 0.0 1235.7149 
4881 -4874.5198 -4874.5198 0.0 1235.7035 
4882 -4873.8907 -4873.8907 0.0 1251.6553 
4883 -4874.3014 -4874.3014 0.0 1242.7417 
4884 -4874.4332 -4874.4332 0.0 1238.9872 
4885 -4874.4825 -4874.4825 0.0 1237.2697 
4886 -4874.5025 -4874.5025 0.0 1236.4668 
4887 -4874.5116 -4874.5116 0.0 1236.0753 
4888 -4874.5159 -4874.5159 0.0 1235.884 
4889 -4874.5179 -4874.5179 0.0 1235.7933 
4890 -4874.5188 -4874.5188 0.0 1235.7476 
4891 -4874.5193 -4874.5193 0.0 1235.7252 
4892 -4874.5195 -4874.5195 0.0 1235.7142 
4893 -4873.89 -4873.89 0.0 1251.669 
4894 -4874.303 -4874.303 0.0 1242.7004 
4895 -4874.4342 -4874.4342 0.0 1238.9556 
4896 -4874.4829 -4874.4829 0.0 1237.2537 
4897 -4874.5026 -4874.5026 0.0 1236.4617 
4898 -4874.5116 -4874.5116 0.0 1236.077 
4899 -4874.5158 -4874.5158 0.0 1235.8896 
4900 -4874.5177 -4874.5177 0.0 1235.8012 
4901 -4874.5186 -4874.5186 0.0 1235.7568 
4902 -4874.5191 -4874.5191 0.0 1235.735 
4903 -4874.5193 -4874.5193 0.0 1235.7244 
4904 -4873.8692 -4873.8692 0.0 1250.3042 
4905 -4874.2951 -4874.2951 0.0 1241.9733 
4906 -4874.4306 -4874.4306 0.0 1238.5863 
4907 -4874.4812 -4874.4812 0.0 1237.0708 
4908 -4874.5017 -4874.5017 0.0 1236.3739 
4909 -4874.511 -4874.511 0.0 1236.0377 
4910 -4874.5155 -4874.5155 0.0 1235.8748 
4911 -4874.5174 -4874.5174 0.0 1235.7988 
4912 -4874.5184 -4874.5184 0.0 1235.7606 
4913 -4874.5189 -4874.5189 0.0 1235.742 
4914 -4874.5191 -4874.5191 0.0 1235.733 
4915 -4873.8686 -4873.8686 0.0 1250.3157 
4916 -4874.297 -4874.297 0.0 1241.931 
4917 -4874.4317 -4874.4317 0.0 1238.5562 
4918 -4874.4817 -4874.4817 0.0 1237.0552 
4919 -4874.5019 -4874.5019 0.0 1236.3684 
4920 -4874.511 -4874.511 0.0 1236.0382 
4921 -4874.5153 -4874.5153 0.0 1235.8789 
4922 -4874.5172 -4874.5172 0.0 1235.8049 
4923 -4874.5182 -4874.5182 0.0 1235.7679 
4924 -4874.5187 -4874.5187 0.0 1235.7499 
4925 -4874.5189 -4874.5189 0.0 1235.7412 
4926 -4873.868 -4873.868 0.0 1250.3266 
4927 -4874.2989 -4874.2989 0.0 1241.8892 
4928 -4874.4327 -4874.4327 0.0 1238.5265 
4929 -4874.4821 -4874.4821 0.0 1237.0398 
4930 -4874.502 -4874.502 0.0 1236.3628 
4931 -4874.511 -4874.511 0.0 1236.0386 
4932 -4874.5152 -4874.5152 0.0 1235.8828 
4933 -4874.5171 -4874.5171 0.0 1235.8108 
4934 -4874.518 -4874.518 0.0 1235.7749 
4935 -4874.5185 -4874.5185 0.0 1235.7575 
4936 -4874.5187 -4874.5187 0.0 1235.7491 
4937 -4873.8886 -4873.8886 0.0 1251.707 
4938 -4874.2907 -4874.2907 0.0 1243.0203 
4939 -4874.4263 -4874.4263 0.0 1239.2118 
4940 -4874.478 -4874.478 0.0 1237.4333 
4941 -4874.4998 -4874.4998 0.0 1236.5784 
4942 -4874.5096 -4874.5096 0.0 1236.1607 
4943 -4874.5143 -4874.5143 0.0 1235.9524 
4944 -4874.5165 -4874.5165 0.0 1235.8509 
4945 -4874.5176 -4874.5176 0.0 1235.7998 
4946 -4874.5182 -4874.5182 0.0 1235.7743 
4947 -4874.5184 -4874.5184 0.0 1235.7617 
4948 -4873.8878 -4873.8878 0.0 1251.7233 
4949 -4874.2926 -4874.2926 0.0 1242.9744 
4950 -4874.4273 -4874.4273 0.0 1239.1797 
4951 -4874.4785 -4874.4785 0.0 1237.4172 
4952 -4874.4999 -4874.4999 0.0 1236.5738 
4953 -4874.5095 -4874.5095 0.0 1236.1633 
4954 -4874.5142 -4874.5142 0.0 1235.9594 
4955 -4874.5164 -4874.5164 0.0 1235.8579 
4956 -4874.5174 -4874.5174 0.0 1235.8107 
4957 -4874.5179 -4874.5179 0.0 1235.786 
4958 -4874.5182 -4874.5182 0.0 1235.7737 
4959 -4873.887 -4873.887 0.0 1251.739 
4960 -4874.2943 -4874.2943 0.0 1242.9308 
4961 -4874.4283 -4874.4283 0.0 1239.1476 
4962 -4874.4789 -4874.4789 0.0 1237.401 
4963 -4874.5 -4874.5 0.0 1236.5689 
4964 -4874.5095 -4874.5095 0.0 1236.1657 
4965 -4874.514 -4874.514 0.0 1235.966 
4966 -4874.5162 -4874.5162 0.0 1235.867 
4967 -4874.5172 -4874.5172 0.0 1235.821 
4968 -4874.5177 -4874.5177 0.0 1235.7971 
4969 -4874.5179 -4874.5179 0.0 1235.7853 
4970 -4873.8863 -4873.8863 0.0 1251.7539 
4971 -4874.2961 -4874.2961 0.0 1242.887 
4972 -4874.4294 -4874.4294 0.0 1239.1156 
4973 -4874.4796 -4874.4796 0.0 1237.3801 
4974 -4874.5001 -4874.5001 0.0 1236.5641 
4975 -4874.5094 -4874.5094 0.0 1236.1678 
4976 -4874.5139 -4874.5139 0.0 1235.9722 
4977 -4874.516 -4874.516 0.0 1235.8756 
4978 -4874.5169 -4874.5169 0.0 1235.831 
4979 -4874.5174 -4874.5174 0.0 1235.8079 
4980 -4874.5177 -4874.5177 0.0 1235.7964 
4981 -4873.8856 -4873.8856 0.0 1251.7683 
4982 -4874.2978 -4874.2978 0.0 1242.8431 
4983 -4874.4304 -4874.4304 0.0 1239.0836 
4984 -4874.48 -4874.48 0.0 1237.3638 
4985 -4874.5003 -4874.5003 0.0 1236.559 
4986 -4874.5094 -4874.5094 0.0 1236.1696 
4987 -4874.5137 -4874.5137 0.0 1235.9781 
4988 -4874.5158 -4874.5158 0.0 1235.8838 
4989 -4874.5167 -4874.5167 0.0 1235.8405 
4990 -4874.5172 -4874.5172 0.0 1235.8181 
4991 -4874.5175 -4874.5175 0.0 1235.8071 
4992 -4873.8849 -4873.8849 0.0 1251.7843 
4993 -4874.2996 -4874.2996 0.0 1242.799 
4994 -4874.4314 -4874.4314 0.0 1239.0518 
4995 -4874.4805 -4874.4805 0.0 1237.3477 
4996 -4874.5004 -4874.5004 0.0 1236.5538 
4997 -4874.5094 -4874.5094 0.0 1236.1712 
4998 -4874.5136 -4874.5136 0.0 1235.9837 
4999 -4874.5156 -4874.5156 0.0 1235.8917 
5000 -4874.5165 -4874.5165 0.0 1235.8497 
5001 -4874.517 -4874.517 0.0 1235.8279 
5002 -4874.5172 -4874.5172 0.0 1235.8173 
5003 -4873.8642 -4873.8642 0.0 1250.4199 
5004 -4874.2918 -4874.2918 0.0 1242.072 
5005 -4874.4278 -4874.4278 0.0 1238.6825 
5006 -4874.4787 -4874.4787 0.0 1237.1647 
5007 -4874.4995 -4874.4995 0.0 1236.466 
5008 -4874.5088 -4874.5088 0.0 1236.1318 
5009 -4874.5133 -4874.5133 0.0 1235.9689 
5010 -4874.5154 -4874.5154 0.0 1235.8893 
5011 -4874.5163 -4874.5163 0.0 1235.8535 
5012 -4874.5167 -4874.5167 0.0 1235.8349 
5013 -4874.517 -4874.517 0.0 1235.8259 
5014 -4873.8636 -4873.8636 0.0 1250.4314 
5015 -4874.2936 -4874.2936 0.0 1242.0317 
5016 -4874.4289 -4874.4289 0.0 1238.652 
5017 -4874.4792 -4874.4792 0.0 1237.1489 
5018 -4874.4997 -4874.4997 0.0 1236.4603 
5019 -4874.5088 -4874.5088 0.0 1236.1323 
5020 -4874.5131 -4874.5131 0.0 1235.9729 
5021 -4874.5152 -4874.5152 0.0 1235.8954 
5022 -4874.5162 -4874.5162 0.0 1235.8584 
5023 -4874.5166 -4874.5166 0.0 1235.8429 
5024 -4874.5168 -4874.5168 0.0 1235.8341 
5025 -4873.863 -4873.863 0.0 1250.4423 
5026 -4874.2954 -4874.2954 0.0 1241.9896 
5027 -4874.43 -4874.43 0.0 1238.6221 
5028 -4874.4797 -4874.4797 0.0 1237.1335 
5029 -4874.4998 -4874.4998 0.0 1236.4547 
5030 -4874.5088 -4874.5088 0.0 1236.1327 
5031 -4874.513 -4874.513 0.0 1235.9768 
5032 -4874.5151 -4874.5151 0.0 1235.9012 
5033 -4874.516 -4874.516 0.0 1235.8654 
5034 -4874.5164 -4874.5164 0.0 1235.8504 
5035 -4874.5166 -4874.5166 0.0 1235.842 
5036 -4873.8834 -4873.8834 0.0 1251.8224 
5037 -4874.2869 -4874.2869 0.0 1243.1242 
5038 -4874.4234 -4874.4234 0.0 1239.3095 
5039 -4874.4755 -4874.4755 0.0 1237.5285 
5040 -4874.4975 -4874.4975 0.0 1236.6712 
5041 -4874.5074 -4874.5074 0.0 1236.2542 
5042 -4874.5121 -4874.5121 0.0 1236.0457 
5043 -4874.5144 -4874.5144 0.0 1235.9427 
5044 -4874.5156 -4874.5156 0.0 1235.8904 
5045 -4874.5161 -4874.5161 0.0 1235.865 
5046 -4874.5163 -4874.5163 0.0 1235.8547 
5047 -4873.8826 -4873.8826 0.0 1251.8387 
5048 -4874.2888 -4874.2888 0.0 1243.0804 
5049 -4874.4244 -4874.4244 0.0 1239.2771 
5050 -4874.476 -4874.476 0.0 1237.5121 
5051 -4874.4977 -4874.4977 0.0 1236.6664 
5052 -4874.5073 -4874.5073 0.0 1236.2567 
5053 -4874.512 -4874.512 0.0 1236.0526 
5054 -4874.5142 -4874.5142 0.0 1235.9522 
5055 -4874.5153 -4874.5153 0.0 1235.9013 
5056 -4874.5159 -4874.5159 0.0 1235.8766 
5057 -4874.5162 -4874.5162 0.0 1235.8644 
5058 -4873.8819 -4873.8819 0.0 1251.8544 
5059 -4874.2905 -4874.2905 0.0 1243.0364 
5060 -4874.4255 -4874.4255 0.0 1239.2446 
5061 -4874.4764 -4874.4764 0.0 1237.4957 
5062 -4874.4978 -4874.4978 0.0 1236.6614 
5063 -4874.5073 -4874.5073 0.0 1236.259 
5064 -4874.5118 -4874.5118 0.0 1236.0591 
5065 -4874.514 -4874.514 0.0 1235.9612 
5066 -4874.5151 -4874.5151 0.0 1235.9117 
5067 -4874.5156 -4874.5156 0.0 1235.8878 
5068 -4874.5159 -4874.5159 0.0 1235.8759 
5069 -4873.8812 -4873.8812 0.0 1251.8693 
5070 -4874.2923 -4874.2923 0.0 1242.9911 
5071 -4874.4265 -4874.4265 0.0 1239.2123 
5072 -4874.4769 -4874.4769 0.0 1237.4792 
5073 -4874.4979 -4874.4979 0.0 1236.6563 
5074 -4874.5072 -4874.5072 0.0 1236.2609 
5075 -4874.5117 -4874.5117 0.0 1236.0653 
5076 -4874.5138 -4874.5138 0.0 1235.9697 
5077 -4874.5149 -4874.5149 0.0 1235.9216 
5078 -4874.5154 -4874.5154 0.0 1235.8984 
5079 -4874.5157 -4874.5157 0.0 1235.8871 
5080 -4873.8805 -4873.8805 0.0 1251.8836 
5081 -4874.2942 -4874.2942 0.0 1242.9444 
5082 -4874.4275 -4874.4275 0.0 1239.1801 
5083 -4874.4773 -4874.4773 0.0 1237.4628 
5084 -4874.4981 -4874.4981 0.0 1236.6511 
5085 -4874.5071 -4874.5071 0.0 1236.2627 
5086 -4874.5115 -4874.5115 0.0 1236.0711 
5087 -4874.5136 -4874.5136 0.0 1235.9779 
5088 -4874.5147 -4874.5147 0.0 1235.9311 
5089 -4874.5152 -4874.5152 0.0 1235.9087 
5090 -4874.5154 -4874.5154 0.0 1235.8977 
5091 -4873.8798 -4873.8798 0.0 1251.8974 
5092 -4874.296 -4874.296 0.0 1242.9 
5093 -4874.4286 -4874.4286 0.0 1239.1479 
5094 -4874.4777 -4874.4777 0.0 1237.4464 
5095 -4874.4981 -4874.4981 0.0 1236.6458 
5096 -4874.5071 -4874.5071 0.0 1236.2642 
5097 -4874.5114 -4874.5114 0.0 1236.0766 
5098 -4874.5134 -4874.5134 0.0 1235.9857 
5099 -4874.5144 -4874.5144 0.0 1235.9413 
5100 -4874.515 -4874.515 0.0 1235.9184 
5101 -4874.5152 -4874.5152 0.0 1235.9079 
5102 -4873.8592 -4873.8592 0.0 1250.5333 
5103 -4874.2883 -4874.2883 0.0 1242.173 
5104 -4874.425 -4874.425 0.0 1238.7786 
5105 -4874.476 -4874.476 0.0 1237.2634 
5106 -4874.4973 -4874.4973 0.0 1236.5579 
5107 -4874.5066 -4874.5066 0.0 1236.2247 
5108 -4874.5111 -4874.5111 0.0 1236.0617 
5109 -4874.5132 -4874.5132 0.0 1235.9832 
5110 -4874.5142 -4874.5142 0.0 1235.9451 
5111 -4874.5148 -4874.5148 0.0 1235.9254 
5112 -4874.515 -4874.515 0.0 1235.9164 
5113 -4873.8586 -4873.8586 0.0 1250.5447 
5114 -4874.2902 -4874.2902 0.0 1242.13 
5115 -4874.4262 -4874.4262 0.0 1238.7478 
5116 -4874.4765 -4874.4765 0.0 1237.2474 
5117 -4874.4974 -4874.4974 0.0 1236.5532 
5118 -4874.5066 -4874.5066 0.0 1236.2251 
5119 -4874.511 -4874.511 0.0 1236.0656 
5120 -4874.513 -4874.513 0.0 1235.9893 
5121 -4874.514 -4874.514 0.0 1235.9523 
5122 -4874.5145 -4874.5145 0.0 1235.9344 
5123 -4874.5148 -4874.5148 0.0 1235.9246 
5124 -4873.858 -4873.858 0.0 1250.5555 
5125 -4874.2921 -4874.2921 0.0 1242.0875 
5126 -4874.4272 -4874.4272 0.0 1238.7176 
5127 -4874.4773 -4874.4773 0.0 1237.2269 
5128 -4874.4976 -4874.4976 0.0 1236.5476 
5129 -4874.5066 -4874.5066 0.0 1236.2253 
5130 -4874.5109 -4874.5109 0.0 1236.0694 
5131 -4874.5129 -4874.5129 0.0 1235.995 
5132 -4874.5138 -4874.5138 0.0 1235.9592 
5133 -4874.5143 -4874.5143 0.0 1235.9418 
5134 -4874.5145 -4874.5145 0.0 1235.9335 
5135 -4873.8784 -4873.8784 0.0 1251.9349 
5136 -4874.2833 -4874.2833 0.0 1243.2265 
5137 -4874.4204 -4874.4204 0.0 1239.408 
5138 -4874.473 -4874.473 0.0 1237.6232 
5139 -4874.4952 -4874.4952 0.0 1236.7648 
5140 -4874.5051 -4874.5051 0.0 1236.3473 
5141 -4874.5099 -4874.5099 0.0 1236.1397 
5142 -4874.5123 -4874.5123 0.0 1236.0355 
5143 -4874.5134 -4874.5134 0.0 1235.9843 
5144 -4874.514 -4874.514 0.0 1235.9588 
5145 -4874.5142 -4874.5142 0.0 1235.9461 
5146 -4873.8776 -4873.8776 0.0 1251.9512 
5147 -4874.2851 -4874.2851 0.0 1243.1823 
5148 -4874.4215 -4874.4215 0.0 1239.3753 
5149 -4874.4735 -4874.4735 0.0 1237.6066 
5150 -4874.4954 -4874.4954 0.0 1236.7599 
5151 -4874.5051 -4874.5051 0.0 1236.3498 
5152 -4874.5097 -4874.5097 0.0 1236.1466 
5153 -4874.5121 -4874.5121 0.0 1236.0449 
5154 -4874.5131 -4874.5131 0.0 1235.9951 
5155 -4874.5137 -4874.5137 0.0 1235.9704 
5156 -4874.514 -4874.514 0.0 1235.9582 
5157 -4873.8768 -4873.8768 0.0 1251.9669 
5158 -4874.2869 -4874.2869 0.0 1243.1381 
5159 -4874.4225 -4874.4225 0.0 1239.3425 
5160 -4874.4739 -4874.4739 0.0 1237.59 
5161 -4874.4955 -4874.4955 0.0 1236.7548 
5162 -4874.505 -4874.505 0.0 1236.352 
5163 -4874.5096 -4874.5096 0.0 1236.1531 
5164 -4874.5118 -4874.5118 0.0 1236.0539 
5165 -4874.5129 -4874.5129 0.0 1236.0055 
5166 -4874.5134 -4874.5134 0.0 1235.9816 
5167 -4874.5137 -4874.5137 0.0 1235.9697 
5168 -4873.8761 -4873.8761 0.0 1251.9818 
5169 -4874.2886 -4874.2886 0.0 1243.0936 
5170 -4874.4236 -4874.4236 0.0 1239.3087 
5171 -4874.4744 -4874.4744 0.0 1237.5733 
5172 -4874.4956 -4874.4956 0.0 1236.7496 
5173 -4874.505 -4874.505 0.0 1236.3538 
5174 -4874.5094 -4874.5094 0.0 1236.1592 
5175 -4874.5117 -4874.5117 0.0 1236.0624 
5176 -4874.5127 -4874.5127 0.0 1236.0154 
5177 -4874.5132 -4874.5132 0.0 1235.9923 
5178 -4874.5135 -4874.5135 0.0 1235.9809 
5179 -4873.8754 -4873.8754 0.0 1251.9961 
5180 -4874.2905 -4874.2905 0.0 1243.0489 
5181 -4874.4247 -4874.4247 0.0 1239.2761 
5182 -4874.4748 -4874.4748 0.0 1237.5567 
5183 -4874.4957 -4874.4957 0.0 1236.7442 
5184 -4874.5049 -4874.5049 0.0 1236.3555 
5185 -4874.5093 -4874.5093 0.0 1236.165 
5186 -4874.5115 -4874.5115 0.0 1236.0706 
5187 -4874.5125 -4874.5125 0.0 1236.0249 
5188 -4874.513 -4874.513 0.0 1236.0025 
5189 -4874.5132 -4874.5132 0.0 1235.9915 
5190 -4873.8748 -4873.8748 0.0 1252.0098 
5191 -4874.2923 -4874.2923 0.0 1243.003 
5192 -4874.4257 -4874.4257 0.0 1239.2437 
5193 -4874.4753 -4874.4753 0.0 1237.5401 
5194 -4874.4959 -4874.4959 0.0 1236.7388 
5195 -4874.5049 -4874.5049 0.0 1236.3569 
5196 -4874.5092 -4874.5092 0.0 1236.1705 
5197 -4874.5113 -4874.5113 0.0 1236.0784 
5198 -4874.5123 -4874.5123 0.0 1236.034 
5199 -4874.5128 -4874.5128 0.0 1236.0123 
5200 -4874.513 -4874.513 0.0 1236.0017 
5201 -4873.8543 -4873.8543 0.0 1250.6463 
5202 -4874.2848 -4874.2848 0.0 1242.2738 
5203 -4874.4222 -4874.4222 0.0 1238.8745 
5204 -4874.4736 -4874.4736 0.0 1237.3572 
5205 -4874.495 -4874.495 0.0 1236.651 
5206 -4874.5044 -4874.5044 0.0 1236.3175 
5207 -4874.5088 -4874.5088 0.0 1236.1556 
5208 -4874.511 -4874.511 0.0 1236.0759 
5209 -4874.5121 -4874.5121 0.0 1236.0378 
5210 -4874.5126 -4874.5126 0.0 1236.0193 
5211 -4874.5128 -4874.5128 0.0 1236.0103 
5212 -4873.8537 -4873.8537 0.0 1250.6577 
5213 -4874.2867 -4874.2867 0.0 1242.2306 
5214 -4874.4233 -4874.4233 0.0 1238.8435 
5215 -4874.4741 -4874.4741 0.0 1237.341 
5216 -4874.4952 -4874.4952 0.0 1236.645 
5217 -4874.5044 -4874.5044 0.0 1236.3178 
5218 -4874.5087 -4874.5087 0.0 1236.1595 
5219 -4874.5109 -4874.5109 0.0 1236.082 
5220 -4874.5118 -4874.5118 0.0 1236.045 
5221 -4874.5123 -4874.5123 0.0 1236.0271 
5222 -4874.5126 -4874.5126 0.0 1236.0184 
5223 -4873.8531 -4873.8531 0.0 1250.6685 
5224 -4874.2886 -4874.2886 0.0 1242.1878 
5225 -4874.4245 -4874.4245 0.0 1238.8131 
5226 -4874.4746 -4874.4746 0.0 1237.3252 
